bid,longitude,latitude,hours,lid,name,address,postalCode,stars,reviewCount,isOpen
t6NVbqU7Vec1Z7jOKbpJCQ,75.129693,40.332664,,141,Papa John's Pizza,812 N Easton Road,18901,2.5,10,1
sHRfeIQg6FMhjKkiNfaLgw,75.6765137,39.7125705,"{Monday:0:00:0,Tuesday:11:018:0,Wednesday:11:018:0,Thursday:10:018:0,Friday:10:018:0,Saturday:10:018:0,Sunday:10:018:0}",670,Captain's Catch Seafood,5828 Kirkwood Hwy,19808,3.5,12,1
VytP0omSyIs6cuw_Voy94w,75.15320499,39.93516489,"{Monday:11:3021:0,Thursday:11:3021:0,Friday:11:3021:0,Saturday:11:3021:0,Sunday:11:3021:0}",445,Dex & Syd's,525 Washington Ave,19147,4,33,0
0ByzGehS0T5muzZ2qYGq_Q,86.74210003,36.19788366,"{Monday:0:00:0,Tuesday:11:019:0,Wednesday:11:019:0,Thursday:11:019:0,Friday:11:019:0,Saturday:11:016:0}",393,Ghot Wingz,2617 Gallatin Pike,37216,4.5,69,1
Q8tTZWhcjoFjr11cu2kOgw,74.7743804,40.2086086,"{Monday:6:019:0,Tuesday:6:019:0,Wednesday:6:019:0,Thursday:6:019:0,Friday:6:019:0,Saturday:6:014:0,Sunday:6:014:0}",374,Ben's Morrisville Deli,103 E Bridge St,19067,3.5,38,1
iyutkBQLc8iyAYqaTmse_Q,74.72970597,40.21690097,"{Monday:11:022:30,Tuesday:11:022:30,Wednesday:11:022:30,Thursday:11:022:30,Friday:11:023:30,Saturday:11:023:30,Sunday:11:022:30}",600,China Express,730 S Olden Ave,8629,4,6,1
oHC577sEJuzrqPM5pq1A,86.51266212,36.16250792,,378,Hacienda Del Sol,649 S Mt Juliet Rd,37122,2,14,0
asROOSWyC1pfyjbbIudXLA,75.318889,40.021433,,73,Carmine's Creole Cafe,818 W Lancaster Ave,19010,3.5,6,0
4l_qIl_Xae113xZjsWDmRg,82.5067748,27.87669909,"{Monday:10:022:0,Tuesday:10:022:0,Wednesday:10:022:0,Thursday:10:022:0,Friday:10:022:0,Saturday:10:022:0,Sunday:10:022:0}",579,MacDill Express Grill,6231 S Dale Mabry Hwy,33611,4,5,0
jZUZBfnCg8ZmwJ5jfVW8Q,82.50566106,27.91297904,"{Monday:0:00:0,Tuesday:10:022:0,Wednesday:10:022:0,Thursday:10:022:0,Friday:10:022:0,Saturday:10:022:0,Sunday:10:022:0}",579,Subway,3402 S Dale Mabry Hwy,33629,2,8,1
tfi7XsCSptZLaa3yrbuvg,75.40471208,40.12962802,"{Monday:10:3022:30,Tuesday:10:3022:30,Wednesday:10:3022:30,Thursday:10:3022:30,Friday:10:3023:0,Saturday:10:3023:30,Sunday:11:022:0}",411,China Wok,2646 Egypt Rd,19403,4.5,187,1
nqMGXZ3haILky26NDAJVSA,75.14421933,39.97026212,"{Monday:11:022:0,Tuesday:11:022:0,Wednesday:11:022:0,Thursday:11:022:0,Friday:11:022:30,Saturday:11:022:30,Sunday:13:022:0}",445,Drunk Crab,425 W Girard Ave,19123,4.5,18,1
qYjQyfMw_UOJztjmapyHTQ,90.0518851,29.9632302,"{Monday:0:00:0,Wednesday:15:022:0,Thursday:15:022:0,Friday:15:00:0,Saturday:15:00:0,Sunday:11:016:0}",399,"Feelings Marigny Cafe, Bar & Courtyard Lounge",535 Franklin Ave,70117,4,109,0
FtY4uxKAXcZDDFUhfOplA,86.7964,36.1326626,"{Monday:10:021:0,Tuesday:10:021:0,Wednesday:10:021:0,Thursday:10:021:0,Friday:10:021:0,Saturday:11:020:0,Sunday:11:020:0}",393,Levant Mediterranean Restaurant & Cafe,1703B Portland Ave,37212,2.5,23,1
90cCQtSU4TSrXUuVsMc9Iw,82.32600133,27.86521332,"{Tuesday:11:021:0,Wednesday:11:021:0,Thursday:11:021:0,Friday:11:021:0,Saturday:11:021:0,Sunday:11:021:0}",482,Diesel Pizza,8624 US301,33578,5,26,1
vEtexbD3cShpj8M6wUUlgQ,82.5005371,27.9661881,"{Monday:17:022:0,Tuesday:17:022:0,Wednesday:17:022:0,Thursday:17:022:0,Friday:17:022:0,Saturday:17:022:0}",579,La Casa Della Pasta,3434 W Columbus Dr,33607,3.5,9,0
_anAV7MH8kZKXI6hNjtHQ,82.699316,27.833168,"{Tuesday:16:021:0,Wednesday:16:021:0,Thursday:16:021:0,Friday:12:021:0,Saturday:12:021:0,Sunday:12:021:0}",452,Terra Mar Brazilian Steakhouse,6715 49th St,33781,4,186,1
8x7oJzbcOndkG7Mlo96eXA,86.7778088,36.1649976,"{Monday:16:300:0,Tuesday:16:300:0,Wednesday:16:300:0,Thursday:16:300:0,Friday:16:301:0,Saturday:16:301:0}",393,Black Rabbit,218 3rd Ave N,37201,4,176,1
cLNyFQ3T7p_Kcf09IburKw,75.1418482,40.0543239,"{Monday:4:3019:0,Tuesday:4:3019:0,Wednesday:4:3019:0,Thursday:4:3019:0,Friday:4:3019:0,Saturday:4:3019:0,Sunday:4:3019:0}",445,Dunkin',6620 N Broad St,19126,1.5,5,1
0n5BVAMo1oRTkxiB2lj9A,75.2937215,40.2475268,"{Monday:11:021:0,Tuesday:11:021:0,Wednesday:11:021:0,Thursday:11:021:0,Friday:11:022:0,Saturday:11:022:0,Sunday:11:021:0}",306,Saigon Main Vietnamese Cuisine,844 W Main St,19446,3.5,38,0
PW6nnoyDQSAIDpVF2HZcQA,90.15671,30.00454,"{Monday:10:019:0,Tuesday:10:019:0,Wednesday:10:019:0,Thursday:10:019:0,Friday:10:020:0,Saturday:10:020:0,Sunday:11:019:0}",365,Smashburger,"3301 Veterans Blvd, Ste 79A",70002,2.5,27,1
l4glnwPAOFGAHxKC3TziLQ,113.4196844,53.58952518,,163,Humpty's Family Restaurants,5011 130 Avenue NW,T5A 3L7,2.5,9,1
6XyIq0SJpt9uNwkgWlXfQg,74.7220703,40.2227834,,600,Chiarello's Hamilton Food Market,1624 Hamilton Ave,8629,4,37,1
6fZWaWkvqrZNCxl_7PMDBg,116.2085306,43.64079675,"{Monday:7:021:0,Tuesday:7:021:0,Wednesday:7:021:0,Thursday:7:021:0,Friday:7:021:0,Saturday:7:021:0,Sunday:7:021:0}",54,Hawkins PacOut,2315 N Bogus Basin Rd,83702,3.5,63,1
e4S4IjVt9fxnArhX6cyAHA,86.788875,36.1579256,"{Monday:0:00:0,Tuesday:16:021:30,Wednesday:16:021:30,Thursday:16:021:30,Friday:16:022:0,Saturday:15:022:0,Sunday:15:021:30}",393,The Eastern Peak  North Gulch,133 12th Ave N,37203,4,143,1
GMjAxOUUdGdr9ufN3ihbLQ,86.955506,36.081194,"{Monday:7:00:30,Tuesday:7:00:30,Wednesday:7:00:30,Thursday:7:00:30,Friday:7:01:30,Saturday:7:01:30,Sunday:7:023:30}",35,Taco Bell,7659 Hwy 70 S,37221,3,17,1
1K7YpesPySJ8xOVKWEU67g,82.3935793,27.7711058,"{Monday:11:021:0,Tuesday:11:021:0,Wednesday:11:021:0,Thursday:11:021:0,Friday:11:021:0,Saturday:11:021:0,Sunday:11:021:0}",8,Little Greek,243 Apollo Beach Blvd,33572,3.5,46,1
StJngGaxDOJDjNmsCcKuAQ,75.1787516,40.0351703,"{Monday:11:022:0,Tuesday:11:022:0,Wednesday:11:022:0,Thursday:11:022:0,Friday:11:022:0,Saturday:11:022:0}",445,Nick's Famous Pizza,5810 Greene St,19144,3.5,12,1
uEs_RuMTIVRMctAaXqkA,86.7042496,36.0133732,"{Monday:15:020:0,Tuesday:15:020:0,Wednesday:15:020:0,Thursday:15:020:0,Friday:15:020:30,Saturday:11:020:30,Sunday:11:019:0}",393,Mama Doughs Take N Bake Pizza,6434 Nolensville Rd,37013,4,9,0
N8tsAD1XOlXeOxaTScwIBg,119.798504,39.5062873,"{Monday:0:00:0,Tuesday:11:021:0,Wednesday:11:021:0,Thursday:11:021:0,Friday:11:021:0,Saturday:11:021:0,Sunday:11:021:0}",474,Dickey's Barbecue Pit,395 E Plumb Ln,89502,3,169,1
1BrkEUTKNKQvNz9mMbTtrg,82.3284886,27.9318514,"{Monday:8:020:0,Tuesday:8:020:0,Wednesday:8:020:0,Thursday:8:020:0,Friday:8:020:0,Saturday:8:020:0,Sunday:9:019:0}",59,Panera Bread,504 Brandon Town Center Mall,33511,3,53,1
Uj5MG6Tnd0iQzbKr_l4vJw,75.1526,39.598976,"{Monday:0:00:0,Tuesday:5:3021:0,Wednesday:5:3021:0,Thursday:5:3021:0,Friday:5:3022:0,Saturday:6:021:0,Sunday:6:021:0}",167,Kountry Kitchen Restaurant,373 Rte 40,8318,3.5,38,0
HBhNCoqG99KCvAQxPzNwTQ,116.2067024,43.6147191,"{Monday:0:00:0,Tuesday:11:3021:0,Wednesday:11:3021:0,Thursday:11:3021:0,Friday:16:022:0,Saturday:17:022:0,Sunday:16:021:0}",54,Anthony's Boise,959 W Front St,83702,4,43,1
UiVGsdrU4_eJhmFRubwETg,75.2138797,39.945704,"{Monday:10:01:0,Tuesday:10:01:0,Wednesday:10:01:0,Thursday:10:01:0,Friday:10:01:0,Saturday:10:01:0,Sunday:11:01:0}",445,Salt & Pepper Deli III,1102 S 47th St,19143,4,18,1
AYcsDAQQktKzt0uxq54jZw,86.1433955,39.7790868,"{Tuesday:15:00:0,Wednesday:15:00:0,Thursday:15:00:0,Friday:15:02:0,Saturday:12:02:0,Sunday:12:00:0}",272,Sundry and Vice,850 Massachusetts Ave,46204,4,6,1
x6oj723phubu9vb7Xq6KhQ,86.7893889,36.1523805,{Monday:0:00:0},393,Thunderbird,,37011,4.5,86,1
tjnAz8IqAnqxxpQIAyuZMw,90.4489081,38.7131035,"{Monday:17:021:0,Tuesday:17:021:0,Wednesday:17:021:0,Thursday:17:021:0,Friday:17:021:0,Saturday:17:021:0,Sunday:17:021:0}",350,India Palace,12322 Dorsett Rd,63043,3.5,126,1
vrDax0OprCFuvwp396L0g,75.08502224,40.0768575,"{Monday:9:017:0,Tuesday:9:017:0,Wednesday:9:017:0,Thursday:9:017:0,Friday:9:017:0,Saturday:9:017:0}",445,Rieker's Prime Meats,7979 Oxford Ave,19111,4.5,71,1
NEZOlUKoQWUotatzRpr5A,75.1570234,39.9539683,"{Monday:0:00:0,Wednesday:12:021:0,Thursday:12:021:0,Friday:12:021:0,Saturday:12:021:0,Sunday:12:021:0}",445,Happy Lamb Hot Pot,"1017 Arch St, Fl 1",19107,4,169,1
mMXCzZxacKz2XPSkvz7wA,82.63673846,27.77144575,"{Monday:15:00:0,Tuesday:15:00:0,Wednesday:15:00:0,Thursday:15:01:0,Friday:15:03:0,Saturday:12:03:0,Sunday:12:00:0}",502,Crafty Squirrel,259 Central Ave,33701,3.5,43,1
9kjcWWo0pZ5qr1ZpAXBFnQ,82.7265795,27.6748729,"{Monday:8:020:0,Tuesday:8:020:0,Wednesday:8:020:0,Thursday:8:020:0,Friday:8:020:0,Saturday:8:020:0,Sunday:7:015:0}",590,Phila Deli,"1120 Pinellas Bayway S, Ste 106",33715,4.5,91,1
kb1Tf4xwb7CQW5OXf9zwqw,90.094448,29.980459,"{Monday:17:022:0,Tuesday:17:022:0,Wednesday:17:022:0,Thursday:17:022:0,Friday:17:023:0,Saturday:17:023:0,Sunday:17:022:0}",399,Toups Meatery,845 N Carrolton,70119,4,601,1
rIoYB0oURnPmou5bppJX6w,89.983112,38.5132179,"{Monday:16:021:0,Tuesday:16:021:0,Wednesday:16:021:0,Thursday:16:021:0,Friday:16:021:0,Saturday:12:021:0,Sunday:9:015:0}",34,Seven Belleville,7 S High St,62220,3.5,124,1
cAgL9EaXpjbLgjAgQC5KA,86.15915708,39.61516499,"{Monday:0:00:0,Tuesday:9:018:0,Wednesday:9:018:0,Thursday:9:018:0,Friday:9:019:0,Saturday:9:018:0,Sunday:9:018:0}",231,Bob Evans,159 S Marlin Dr,46142,2.5,28,1
xGA2RjQNHvr9Wa9wU3gUsQ,82.2043067,27.8566036,"{Monday:11:023:0,Tuesday:11:023:0,Wednesday:11:023:0,Thursday:11:023:0,Friday:11:023:0,Saturday:11:023:0,Sunday:12:022:0}",324,Beef 'O' Brady's,1677316775 Fishhawk Blvd,33547,2.5,26,1
DwRfXR5ZNkV_9MH8x9XFA,75.0748032,39.610539,"{Tuesday:6:017:0,Wednesday:6:017:0,Thursday:6:017:0,Friday:6:017:0,Saturday:6:015:0,Sunday:6:015:0}",197,The Bagel Barn,"2205 Delsea Dr, Ste 5",8322,4,27,1
QQq1LwRX1ZdpDdYIzNh2w,90.180423,29.982457,"{Monday:4:03:59,Tuesday:4:03:59,Wednesday:4:03:59,Thursday:4:03:59,Friday:4:03:59,Saturday:4:03:59,Sunday:4:03:59}",365,Tastee Donuts,816 Clearview Pkwy,70001,2.5,46,1
03bT1qQMKMIXJSCGCRv1Wg,90.207102,38.633062,"{Monday:11:03:0,Tuesday:11:03:0,Wednesday:11:03:0,Thursday:11:03:0,Friday:11:03:0,Saturday:11:03:0,Sunday:11:03:0}",500,Tin Can Tavern And Grille,1909 Locust Ave,63103,3.5,30,0
h7felG8kSEuYpkYBhMwCmA,119.6948142,34.4159101,,507,Q's Billiard Club & Sushiagogo,409 State St.,93101,3.5,28,0
QzKSR0scGVoalYUrVgOzBg,75.309285,39.9872904,"{Monday:0:00:0,Tuesday:12:021:0,Wednesday:12:021:0,Thursday:12:021:0,Friday:12:021:0,Saturday:12:021:0,Sunday:12:021:0}",250,Kung Fu Dim Sum,2305 Darby Rd,19083,4,115,0
QmYWbgp7VzNHNZdW9ubjCQ,75.2897891,40.1663005,"{Monday:6:016:30,Tuesday:6:016:30,Wednesday:6:016:30,Thursday:6:016:30,Friday:6:016:30,Saturday:6:016:30,Sunday:6:016:30}",51,Tigers Family Restaurant,1380 Skippack Pike,19422,3.5,37,0
1KsRngfDY9Tr5mGvOQaG9w,75.0334375,39.897527,"{Monday:7:020:0,Tuesday:7:020:0,Wednesday:7:020:0,Thursday:7:020:0,Friday:7:021:0,Saturday:7:021:0,Sunday:7:020:0}",238,Posh Pop Bakeshop,109 Kings Hwy E,8033,3.5,85,0
hx_9etInU71CGRs6xDjM0g,85.9952092,39.8972428,"{Monday:6:3016:0,Tuesday:6:3016:0,Wednesday:6:3016:0,Thursday:6:3016:0,Friday:6:3016:0,Saturday:8:016:0,Sunday:9:013:30}",694,Brickhouse Coffee,9771 Fall Creek Rd,46256,4.5,31,1
SVJJIoAiW3vHwoSpVnUcLQ,110.944474,32.26192,"{Monday:7:021:0,Tuesday:7:021:0,Wednesday:7:021:0,Thursday:7:021:0,Friday:10:022:0,Saturday:10:022:0,Sunday:7:021:0}",606,Pastiche Modern Eatery,3025 N Campbell Ave,85719,3.5,313,1
YN4Kk751tmdvoarGo8z7_A,75.2026195,39.9553921,"{Tuesday:11:021:0,Wednesday:11:021:0,Thursday:11:021:0,Friday:11:022:0,Saturday:11:022:0,Sunday:11:021:0}",445,New Delhi Indian Restaurant,4004 Chestnut St,19104,4,514,1
meah5bJYnP24TH6b8r_Eg,86.7490427,36.1202411,"{Monday:0:00:0,Wednesday:11:020:0,Thursday:11:020:0,Friday:11:020:0,Saturday:11:020:0}",393,Peachtree Grill,329 Peachtree St,37210,5,71,1
OUzXxqnyVP7l3e82ZyZQA,90.51313343,38.59394602,"{Monday:10:020:0,Tuesday:10:020:0,Wednesday:10:020:0,Thursday:10:020:0,Friday:10:020:0,Saturday:10:020:0,Sunday:10:019:0}",23,MidEast Market,14375 Manchester Rd,63011,4,26,1
DcBLYSvOuWcNReolRVr12A,90.06331086,29.94756282,"{Monday:11:022:0,Tuesday:11:022:0,Wednesday:11:022:0,Thursday:11:022:0,Friday:11:022:0,Saturday:11:022:0,Sunday:11:022:0}",399,Drago's Seafood Restaurant,2 Poydras St,70140,3.5,3160,1
t5fwWTHFVGpH9Xkrv56EtA,86.097226,39.664983,"{Monday:0:00:0,Tuesday:0:00:0,Wednesday:0:00:0,Thursday:0:00:0,Friday:0:00:0,Saturday:0:00:0,Sunday:0:00:0}",272,Waffle House,4031 E Southport Rd,46237,3.5,42,1
DAn7drLq36AJlH9wagcA_Q,90.3159332,38.6134589,"{Monday:17:021:0,Tuesday:17:021:0,Wednesday:17:021:0,Thursday:17:021:0,Friday:17:00:0,Saturday:17:00:0}",500,Water Street,7268 Manchester Rd,63143,4,133,0
LDTb1F6K0BLR74QM_xDBQ,110.9550569,32.1813031,,606,Country Folks,1015 E Benson Hwy,85713,2.5,6,0
eN1NbRBlOt2gem0fhOjIPQ,86.728443,36.216906,,393,Actual Food Nashville,3914 Gallatin Pike,37216,5,5,1
JzitabC4iyw3BC1D6SFy8Q,82.63947,27.77134,"{Monday:10:3018:0,Tuesday:10:3018:0,Wednesday:10:3018:0,Thursday:10:3018:0,Friday:10:3018:0,Saturday:10:3018:0}",559,Greenstock,449 Central Ave N,33701,4,18,0
CoiSfZwEN0KZwZas6846tQ,86.740059,36.172894,"{Monday:10:015:0,Tuesday:10:017:0,Wednesday:10:017:0,Thursday:10:017:0,Friday:10:017:0,Saturday:10:017:0}",393,Olive and Sinclair Chocolate,1628 Fatherland St,37206,4.5,58,1
VXitS8Lj7uz30Epy4GseXQ,86.140653,39.825666,"{Monday:7:016:0,Tuesday:7:016:0,Wednesday:7:016:0,Thursday:7:016:0,Friday:7:021:0,Saturday:7:021:0}",272,The Great Western Diner,1002 E 38th St,46205,3,9,0
Ldfrd8vZpU2pnzRDk41TzA,110.9763189,32.13363678,"{Monday:0:00:0,Tuesday:0:00:0,Wednesday:0:00:0,Thursday:0:00:0,Friday:0:018:0,Saturday:0:00:0,Sunday:6:00:0}",606,Whataburger,435 W Valencia Rd,85706,3.5,39,1
aneMSizALcN1XZo9lv1SYg,75.704639,40.0192724,"{Tuesday:9:018:0,Wednesday:9:018:0,Thursday:9:018:0,Friday:9:018:0,Saturday:9:017:0,Sunday:9:014:0}",140,San Marco Pasta,275 Norwood Rd,19335,5,14,1
N7MyXRAC47vldNJQZyWDtw,86.7805372,36.164541,"{Monday:17:021:30,Tuesday:17:021:30,Wednesday:17:021:30,Thursday:17:021:30,Friday:17:022:0,Saturday:17:022:0}",393,Koto Sushi Bar,421 Union St,37219,3.5,109,0
fd_fNaeZxcZfUza3K6Be9w,75.7099438,39.793627,"{Tuesday:11:021:30,Wednesday:11:021:30,Thursday:11:021:30,Friday:11:021:30,Saturday:11:021:30,Sunday:11:021:0}",258,Marias Pizza & Pasta,723 Ace Memorial Dr,19707,4,12,0
IP_E4SHLClorhNg4o5bw9Q,75.17836712,39.95089562,"{Monday:0:00:0,Tuesday:12:02:0,Wednesday:12:02:0,Thursday:12:02:0,Friday:12:02:0,Saturday:12:02:0,Sunday:12:02:0}",445,Rosy's Taco Bar,2220 Walnut St,19103,4,282,1
VGSt9UND757J1hCNzrEFSQ,90.3588065,38.7824771,,251,Amighetti's Cafe,209 Village Sq Shop Ctr,63042,2.5,7,0
7AV88DN083bPNmNue2my4Q,75.28834813,40.00827323,,10,Hip City Veg,602 Coulter Ave,19003,4,19,1
8Aavn4p0dOX3GtHcLnGgQ,110.9443092,32.2507753,,606,Coffee X Change,2443 N Campbell Ave,85719,2.5,56,0
ErvTvPF3vtLYsEqXqr0nUw,119.8116987,39.5199044,"{Monday:11:021:0,Tuesday:11:021:0,Wednesday:11:021:0,Thursday:11:021:0,Friday:11:021:0,Saturday:11:021:0}",474,Hummus Fresh,"100 California Ave, Ste 106",89509,3.5,130,0
78lXlSJ2Vp3kw0Ds9dZsdw,74.87175811,40.14302802,"{Monday:0:00:0,Tuesday:0:00:0,Wednesday:0:00:0,Thursday:0:00:0,Friday:0:00:0,Saturday:0:00:0,Sunday:0:00:0}",319,Wawa,5220 New Falls Rd,19056,2.5,6,1
6m4FdhoRXed9SxQp3cGDQ,113.4923081,53.5882159,"{Monday:11:020:0,Tuesday:11:020:0,Wednesday:11:020:0,Thursday:11:020:0,Friday:11:020:0}",163,Pho Tai Loc,12924  97 Street NW,T5E 4C3,4,13,0
9NVuWIyXdpLtbKmbCNVwg,86.7863666,36.17575,"{Monday:11:021:0,Tuesday:11:021:0,Wednesday:11:021:0,Thursday:11:021:0,Friday:11:021:0,Saturday:11:021:0,Sunday:11:021:0}",393,Vui's Kitchen,"1120 4th Ave N, Ste 101",37208,4,153,0
kzfxyV58pCrMfUJ13cLv6A,86.3238703,39.8166733,"{Monday:0:00:0,Tuesday:11:020:0,Wednesday:11:020:0,Thursday:11:020:0,Friday:11:020:0,Saturday:11:020:0,Sunday:16:020:0}",113,Bombay Masala,9120 Crawfordsville Rd,46234,5,22,0
mcB1_hiiOVPlgTvlkqAiDw,86.14565344,39.75809716,"{Monday:8:3019:0,Tuesday:8:3019:0,Wednesday:8:3019:0,Thursday:8:3019:0,Friday:8:3019:0,Saturday:9:019:0,Sunday:10:015:0}",272,Isaros Market & Juice Bar,642 Virginia Ave,46203,5,66,1
EqExDsSfwOrTC1MW9sJtRQ,82.72957041,27.81126455,"{Monday:10:00:0,Tuesday:10:00:0,Wednesday:10:00:0,Thursday:10:00:0,Friday:10:01:0,Saturday:10:01:0,Sunday:10:00:0}",502,Pizza Hut,4350 66th St N,33709,1.5,11,1
8Wcq23GYmeFNnYotBtck7g,82.45887573,27.98255803,"{Tuesday:16:022:0,Wednesday:16:022:0,Thursday:16:022:0,Friday:12:023:0,Saturday:12:023:0,Sunday:12:019:0}",579,Brew Bus Brewing,4101 N Florida Ave,33603,4.5,148,0
h0tUOsL3sRYVqSQlxWjW5g,82.354815,28.1460178,"{Monday:17:022:0,Tuesday:17:022:0,Wednesday:17:022:0,Thursday:17:022:0,Friday:10:022:0,Saturday:17:022:0,Sunday:17:022:0}",579,Minerva Indian Restaurant,19050 Bruce B Downs Blvd,33647,4,289,1
YSgcojsb2kWHXNLWaGCuBA,90.33571594,38.65005299,"{Monday:0:00:0,Wednesday:16:021:0,Thursday:16:021:0,Friday:16:021:0,Saturday:11:015:0,Sunday:16:021:0}",108,Pastaria,7734 Forsyth Blvd,63105,4,965,1
mqpJptUDoSZiKBZKafywoQ,90.25559691,38.54959533,"{Monday:11:01:30,Tuesday:11:01:30,Wednesday:11:01:30,Thursday:11:01:30,Friday:11:01:30,Saturday:8:01:30,Sunday:8:022:0}",500,The Off Track Saloon,7301 S Broadway,63111,4.5,12,1
EHNtEYL9GXsv1sbKChMMWw,75.1631687,39.9416094,,445,Stix Asian Eatery,1225 Fitzwater St,19147,4,18,0
2LGZHkrshcODK84KqJ0M4w,82.7095148,28.0142132,"{Monday:11:021:0,Tuesday:11:021:0,Wednesday:11:021:0,Thursday:11:021:0,Friday:11:021:0,Saturday:11:021:0,Sunday:11:021:0}",111,Louis Pappas Fresh Greek,2560 N Mcmullen Booth Rd,33761,3.5,75,1
ostgbmaf36hOicxyl71sPg,75.03839928,39.81920972,"{Monday:10:3022:0,Tuesday:10:3022:0,Wednesday:10:3022:0,Thursday:10:3022:0,Friday:10:3023:0,Saturday:10:3023:0,Sunday:10:3022:0}",309,Coppola Pizzeria,1222 Chews Landing Rd,8021,3.5,35,1
fjCXH8ODI23Boey2sgPZTQ,111.0604315,32.3371779,,606,Jack In The Box,4479 W Ina Rd,85741,1.5,17,1
yS1U3Pi4wsnceYepAndD1w,86.81552815,35.92248564,"{Monday:11:021:0,Tuesday:11:021:0,Wednesday:11:021:0,Thursday:11:021:0,Friday:11:023:0,Saturday:11:023:0,Sunday:11:021:0}",196,Waldo's Chicken & Beer,"1201 Liberty Pike, Ste 129",37067,4,54,1
ToNUjufhTZeYnGpgn_mL8A,110.8458202,32.30825482,,606,BTO Self Serve Yogurt,6860 E Sunrise Dr,85750,3.5,10,0
26FBIjrkQ9SHJPvvr0PXA,86.5190604,36.2306125,"{Monday:17:023:0,Tuesday:17:023:0,Wednesday:17:023:0,Thursday:17:023:0,Friday:17:023:0,Saturday:11:3023:0,Sunday:11:3023:0}",378,Shagor Indian Cuisine,11540 Lebanon Rd,37122,3.5,34,0
Zxt3eTFe6M0AJ7ZYEbcwJQ,75.6502889,40.0552579,"{Monday:7:3016:30,Tuesday:7:3016:30,Wednesday:7:3016:30,Thursday:7:3016:30,Friday:7:3016:30,Saturday:8:016:0,Sunday:8:016:0}",175,The Juice Pod,832 N Pottstown Pike,19341,4.5,6,1
OasuuvngPyA6sVNCqOOVRQ,75.03319356,39.89769841,"{Monday:9:022:0,Tuesday:9:022:0,Wednesday:9:022:0,Thursday:9:022:0,Friday:9:023:0,Saturday:9:023:0,Sunday:9:022:0}",238,Passariello's Pizzeria And Italian kitchen,119 Kings Hwy E,8033,3.5,59,1
00rIcvqmfci_oJWkOqPqmg,75.2357367,40.0571665,"{Monday:0:00:0,Tuesday:9:017:0,Wednesday:9:017:0,Thursday:9:017:0,Friday:9:017:0,Saturday:10:015:0,Sunday:9:016:0}",445,T & F Farmers Pride,8101 Ridge Ave,19128,4.5,92,1
EUjrGTbA69NUnXifTBE43w,86.06385857,39.90945866,"{Monday:11:020:0,Tuesday:11:020:0,Wednesday:11:020:0,Thursday:11:020:0,Friday:11:021:0,Saturday:11:021:0,Sunday:11:018:30}",271,Korave,"6020 E 82nd St, Ste 1006",46037,4.5,62,1
dExbA_Nx9nQF3qSTeydzXg,82.3048226,27.8522921,"{Monday:0:00:0,Tuesday:11:021:0,Wednesday:11:021:0,Thursday:11:021:0,Friday:11:022:0,Saturday:11:022:0,Sunday:11:021:0}",482,Westshore Pizza,11643 Boyette Rd,33569,2,42,1
j_mKGrnW7jal17Z_6Zk3Iw,75.432773,40.128297,"{Tuesday:11:021:0,Wednesday:11:021:0,Thursday:11:021:0,Friday:11:021:0,Saturday:11:021:0,Sunday:11:021:0}",18,Bruster's Real Ice Cream,2814 Egypt Rd,19403,4.5,23,1
Ug4rOKRqo8B8zCiOCim70g,86.15965941,39.60443305,"{Monday:10:3021:0,Tuesday:10:3021:0,Wednesday:10:3021:0,Thursday:10:3021:0,Friday:10:3021:0,Saturday:10:3021:0,Sunday:10:3021:0}",231,Which Wich,"862 S State Rd 135, Ste A",46143,3,32,1
3dtxHKM3RbVyjzTfbcGq2A,75.2079192,40.0313311,"{Monday:11:02:0,Tuesday:11:02:0,Wednesday:11:02:0,Thursday:11:02:0,Friday:11:02:0,Saturday:11:02:0,Sunday:11:02:0}",445,Murphy's Tavern,5892 Henry Ave,19128,3.5,19,1
6kx5nIZh9bQ_02_GOcE7bg,90.30800074,38.77355847,"{Monday:0:00:0,Tuesday:0:00:0,Wednesday:0:00:0,Thursday:0:00:0,Friday:0:00:0,Saturday:0:00:0,Sunday:0:00:0}",189,Jack in the Box,4595 Washington St,63033,2,11,1
2709SJIFgW8kS54Pnvc9g,86.7487481,36.1770123,"{Monday:0:00:0,Tuesday:17:3022:0,Wednesday:17:3022:0,Thursday:17:1522:30,Friday:17:1523:0,Saturday:17:1523:0,Sunday:17:3022:30}",393,eDESIa,1112 Woodland St,37206,4.5,46,0
NEQ9UDuFHT9RyC1JFX5pQ,75.5352442,39.7549937,,670,Pete's Pizza,2625 N Market St,19802,2,36,1
kBN7qnzhO05Tfqjh76AnCg,90.254769,38.6406915,"{Monday:7:3018:0,Tuesday:7:3018:0,Wednesday:7:3018:0,Thursday:7:3018:0,Friday:7:3018:0,Saturday:8:014:0,Sunday:8:014:0}",500,Ellsworth Cafe,107 N Newstead Ave,63108,3.5,16,0
oyphMnt1nOKvWxB98R5oJw,75.6266507,40.0343768,"{Monday:10:3022:0,Tuesday:10:3022:0,Wednesday:10:3022:0,Thursday:10:3022:0,Friday:10:3022:0,Saturday:10:3022:0,Sunday:10:3022:0}",175,Wendy's,153 E. Swedsford Road,19341,1.5,12,1
